,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.4312618374824524,-0.12364190071821213,-0.32794952392578125,0.9997919201850891,0.4527856707572937,-0.13878154754638672,-0.3050124943256378,0.9996084570884705,0.4670444428920746,-0.13594871759414673,-0.3051164746284485,0.999645471572876,0.48096179962158203,-0.13073056936264038,-0.305268257856369,0.9996633529663086,0.4151924252510071,-0.13229763507843018,-0.3018510043621063,0.9996649026870728,0.40445175766944885,-0.1268492341041565,-0.3018309772014618,0.9996823072433472,0.3948715925216675,-0.1219223216176033,-0.3021138608455658,0.9996935129165649,0.49260807037353516,-0.10556674003601074,-0.15758821368217468,0.999451220035553,0.37909388542175293,-0.08844280242919922,-0.1447439342737198,0.999681830406189,0.4560975432395935,-0.08552384376525879,-0.2718842327594757,0.9998455047607422,0.41711801290512085,-0.08147919178009033,-0.2677662670612335,0.9998557567596436,0.597871720790863,0.11982476711273193,-0.1019650548696518,0.9996988773345947,0.30667370557785034,0.1392601579427719,-0.10524721443653107,0.9998569488525391,0.6456800699234009,0.4196508228778839,-0.013586925342679024,0.9866825342178345,0.2741798162460327,0.4402366280555725,-0.02166193351149559,0.9952219128608704,0.6426121592521667,0.6665437817573547,-0.1241966113448143,0.975592315196991,0.26029467582702637,0.6926010251045227,-0.12048421055078506,0.9838564395904541,0.6471214294433594,0.7596438527107239,-0.18996940553188324,0.9555342197418213,0.2430233657360077,0.7737665772438049,-0.17648731172084808,0.9688581228256226,0.6183324456214905,0.7563425302505493,-0.24025681614875793,0.9580670595169067,0.27169179916381836,0.7742401957511902,-0.25058144330978394,0.9724493622779846,0.6097961664199829,0.7307929992675781,-0.1458934247493744,0.958894670009613,0.28227925300598145,0.7481489777565002,-0.1551656275987625,0.9724016785621643,0.5714311003684998,0.7065292596817017,0.007405392825603485,0.9972973465919495,0.37754520773887634,0.7104778289794922,-0.00675989780575037,0.9982911944389343,0.5399442315101624,1.1026214361190796,0.09798301011323929,0.3408880829811096,0.37791866064071655,1.0276575088500977,0.0478014200925827,0.3501761555671692,0.5448657870292664,1.4565292596817017,0.44785332679748535,0.032981909811496735,0.3994884788990021,1.4862208366394043,0.29042378067970276,0.03860584273934364,0.5429317951202393,1.4995896816253662,0.47622185945510864,0.0370650514960289,0.40269914269447327,1.5336018800735474,0.30788201093673706,0.023003166541457176,0.5422644019126892,1.5819873809814453,0.27729296684265137,0.02395687811076641,0.41563114523887634,1.6028567552566528,0.04597292095422745,0.017790693789720535
1,0.439847856760025,-0.08796112984418869,-0.28927022218704224,0.9997350573539734,0.4581381678581238,-0.08875243365764618,-0.2643217444419861,0.9994875192642212,0.469870388507843,-0.08476106077432632,-0.26451927423477173,0.9995304346084595,0.4819568991661072,-0.07982483506202698,-0.26465103030204773,0.9995527863502502,0.42573970556259155,-0.09109607338905334,-0.27028435468673706,0.9995851516723633,0.4154108166694641,-0.08955315500497818,-0.27035099267959595,0.9996162056922913,0.40542951226234436,-0.0884309783577919,-0.2707517147064209,0.9996335506439209,0.49261680245399475,-0.05709702521562576,-0.1148170605301857,0.9992307424545288,0.38405582308769226,-0.0712437704205513,-0.139728382229805,0.9996258616447449,0.4580364227294922,-0.06743384897708893,-0.23084458708763123,0.9997845888137817,0.42395609617233276,-0.06694197654724121,-0.23897182941436768,0.9998079538345337,0.5969773530960083,0.1258755326271057,-0.047911085188388824,0.999671995639801,0.3072959780693054,0.13839812576770782,-0.1052498072385788,0.999850869178772,0.6424326300621033,0.42505666613578796,0.06764145195484161,0.9856859445571899,0.2750522494316101,0.4405877888202667,-0.06226714700460434,0.9952582716941833,0.6424402594566345,0.6683378219604492,-0.013267877511680126,0.9731984734535217,0.26048314571380615,0.6926567554473877,-0.19794312119483948,0.9841639995574951,0.6471211910247803,0.7613555788993835,-0.062175024300813675,0.9519166350364685,0.24306873977184296,0.77405846118927,-0.2525518834590912,0.9694708585739136,0.6196301579475403,0.7581424117088318,-0.11001910269260406,0.9547539353370667,0.27062326669692993,0.7742416262626648,-0.31925299763679504,0.9730026125907898,0.6107540726661682,0.7337591648101807,-0.032695136964321136,0.9558106660842896,0.2812269330024719,0.7490416169166565,-0.2284354418516159,0.9729297161102295,0.572144627571106,0.7064679861068726,0.009432241320610046,0.9972085952758789,0.3775453567504883,0.7139835357666016,-0.008865555748343468,0.9982635378837585,0.5560156106948853,1.0457689762115479,0.09018968045711517,0.3519827723503113,0.3786458373069763,1.0313963890075684,0.03310512378811836,0.3533220589160919,0.543976366519928,1.4554897546768188,0.4548161029815674,0.03310772776603699,0.39933744072914124,1.4861935377120972,0.2827109098434448,0.039202865213155746,0.5421139001846313,1.4974956512451172,0.48554378747940063,0.0368519090116024,0.4023028314113617,1.5329619646072388,0.3019927144050598,0.023153861984610558,0.5392530560493469,1.5819087028503418,0.3038488030433655,0.023593798279762268,0.41564303636550903,1.6043890714645386,0.04648968204855919,0.017895789816975594
2,0.4444846212863922,-0.08986561745405197,-0.2936764657497406,0.999725341796875,0.4612380564212799,-0.09404508024454117,-0.26725345849990845,0.9994686841964722,0.4721975326538086,-0.08991755545139313,-0.26744160056114197,0.9995129108428955,0.4832448959350586,-0.08478667587041855,-0.2675696611404419,0.9995335340499878,0.42876696586608887,-0.09550371021032333,-0.27371543645858765,0.9995742440223694,0.41817450523376465,-0.09339591860771179,-0.27376484870910645,0.99960857629776,0.4083576202392578,-0.09167429804801941,-0.2741301357746124,0.9996252059936523,0.4933261275291443,-0.05657067149877548,-0.11825785785913467,0.9991979598999023,0.38601887226104736,-0.07153794169425964,-0.14789465069770813,0.9996216893196106,0.4600621163845062,-0.06777627766132355,-0.23655614256858826,0.9997735619544983,0.42647290229797363,-0.06752082705497742,-0.24325895309448242,0.9998000860214233,0.5969676375389099,0.12907271087169647,-0.054020512849092484,0.9996508359909058,0.3083609938621521,0.13830669224262238,-0.13363920152187347,0.9998491406440735,0.6419609785079956,0.43372103571891785,0.05635734647512436,0.9844464063644409,0.27687734365463257,0.4411831796169281,-0.10226476192474365,0.9953398704528809,0.6423004865646362,0.6697277426719666,-0.028434941545128822,0.9708747863769531,0.2603255808353424,0.6897324323654175,-0.22288207709789276,0.9845805764198303,0.6471976041793823,0.7619050145149231,-0.0816645473241806,0.9484637975692749,0.2418655902147293,0.7723888754844666,-0.28044140338897705,0.9702990055084229,0.6204068660736084,0.758721113204956,-0.13307726383209229,0.9517644643783569,0.2685609459877014,0.7714775204658508,-0.34999388456344604,0.9737703800201416,0.6110630035400391,0.7354958057403564,-0.050725020468235016,0.9530964493751526,0.2795240879058838,0.7480812072753906,-0.25507083535194397,0.9737038612365723,0.5721436738967896,0.7043196558952332,0.011576062068343163,0.9970842599868774,0.37754538655281067,0.713516354560852,-0.01095554418861866,0.9982419610023499,0.5505574941635132,1.055901050567627,0.09726329892873764,0.3657381534576416,0.37966951727867126,1.0196927785873413,0.032501913607120514,0.3627433180809021,0.5411842465400696,1.4334684610366821,0.4546138346195221,0.03454297035932541,0.39611420035362244,1.4669114351272583,0.27189087867736816,0.04114668816328049,0.5375892519950867,1.4735027551651,0.48523616790771484,0.03811151906847954,0.3968423008918762,1.5130521059036255,0.2900744080543518,0.024453796446323395,0.536992073059082,1.5597482919692993,0.3032715916633606,0.02396741323173046,0.41052213311195374,1.5847781896591187,0.04533197730779648,0.018612775951623917
3,0.4438636302947998,-0.09302747994661331,-0.292127788066864,0.9997309446334839,0.4611814022064209,-0.09450788050889969,-0.26430267095565796,0.9994820952415466,0.4721854627132416,-0.09087084233760834,-0.26449695229530334,0.9995251297950745,0.4832168221473694,-0.08605968952178955,-0.26462262868881226,0.9995446801185608,0.4282084107398987,-0.1015968769788742,-0.2701721489429474,0.9995840191841125,0.4175656735897064,-0.10032065957784653,-0.27020713686943054,0.9996180534362793,0.4077933728694916,-0.09900368750095367,-0.27055996656417847,0.9996336102485657,0.492912620306015,-0.06260889023542404,-0.11586584895849228,0.999218225479126,0.38610443472862244,-0.07465623319149017,-0.14496341347694397,0.9996322393417358,0.46009764075279236,-0.07559368759393692,-0.23634982109069824,0.9997761845588684,0.42638692259788513,-0.07733921706676483,-0.24297305941581726,0.9998015761375427,0.5967382192611694,0.12975311279296875,-0.05416778847575188,0.9996477961540222,0.3086891770362854,0.1363953948020935,-0.13629940152168274,0.9998491406440735,0.6411502957344055,0.43674328923225403,0.05160672590136528,0.9833294749259949,0.2777009606361389,0.4398494064807892,-0.10851161181926727,0.9953571557998657,0.6421784162521362,0.670229971408844,-0.03773454204201698,0.9693933129310608,0.25870269536972046,0.6873661875724792,-0.23121795058250427,0.984859049320221,0.6471742987632751,0.7624455690383911,-0.09259092807769775,0.9464326500892639,0.23871859908103943,0.7693713307380676,-0.2897438406944275,0.9709064364433289,0.6205272674560547,0.7592109441757202,-0.14535458385944366,0.9500619769096375,0.2660503387451172,0.7677052617073059,-0.362779825925827,0.9743435978889465,0.611173689365387,0.736713707447052,-0.06102406233549118,0.9516416788101196,0.27703553438186646,0.7460358142852783,-0.2653440833091736,0.9743573069572449,0.5715831518173218,0.7011073231697083,0.013396057300269604,0.9970660209655762,0.37681907415390015,0.7081988453865051,-0.012711592018604279,0.998257040977478,0.5492749214172363,1.0557037591934204,0.10340046882629395,0.37292590737342834,0.37986332178115845,1.0080020427703857,0.03294578194618225,0.36823585629463196,0.5387183427810669,1.403449296951294,0.45444124937057495,0.03506074845790863,0.3921607434749603,1.4305627346038818,0.27336639165878296,0.04187630116939545,0.533538281917572,1.4417229890823364,0.48495420813560486,0.03885209560394287,0.3918571174144745,1.476021647453308,0.29141706228256226,0.025381306186318398,0.5355791449546814,1.5338972806930542,0.3069150447845459,0.023900246247649193,0.4039505124092102,1.5486313104629517,0.06073353812098503,0.018929224461317062
4,0.44365277886390686,-0.09454979002475739,-0.2890312969684601,0.9997106194496155,0.461029052734375,-0.09931598603725433,-0.2613629698753357,0.9994452595710754,0.4720830023288727,-0.09559477120637894,-0.2615654766559601,0.9994910955429077,0.4825015962123871,-0.09056945145130157,-0.26169225573539734,0.9995108246803284,0.42787161469459534,-0.10388661921024323,-0.2678120732307434,0.9995561242103577,0.41709718108177185,-0.10210727900266647,-0.26786676049232483,0.9995943307876587,0.40732136368751526,-0.10035645961761475,-0.2682414948940277,0.9996092319488525,0.4920370578765869,-0.06287017464637756,-0.1101679801940918,0.9991607666015625,0.3859967291355133,-0.07518996298313141,-0.14259234070777893,0.9996153712272644,0.46009761095046997,-0.0747644230723381,-0.2317056953907013,0.9997556209564209,0.4263172149658203,-0.07668130099773407,-0.2398785650730133,0.9997845888137817,0.5960990190505981,0.13156142830848694,-0.04085313528776169,0.9996310472488403,0.30877426266670227,0.13467326760292053,-0.13442429900169373,0.9998472929000854,0.6399876475334167,0.4364939332008362,0.05901191383600235,0.9820614457130432,0.2777535319328308,0.43939855694770813,-0.12719181180000305,0.9953276515007019,0.6416699290275574,0.6701186299324036,-0.040563613176345825,0.9675310850143433,0.2580752968788147,0.6860735416412354,-0.2825814485549927,0.9850062131881714,0.6471695899963379,0.7622559070587158,-0.0966222733259201,0.9437078237533569,0.23783516883850098,0.767964243888855,-0.3457210958003998,0.9712969660758972,0.6207300424575806,0.759019672870636,-0.14949166774749756,0.9476941227912903,0.2648823857307434,0.7661005258560181,-0.4157918095588684,0.9747205376625061,0.6112760305404663,0.7366443872451782,-0.06403214484453201,0.9495077729225159,0.2757660448551178,0.7451062798500061,-0.3159594237804413,0.974786102771759,0.570447564125061,0.6994078159332275,0.018161077052354813,0.9970040321350098,0.3759428858757019,0.7072057127952576,-0.0174634400755167,0.9982589483261108,0.5466357469558716,1.0601838827133179,0.10808385908603668,0.38137564063072205,0.3797670006752014,1.0076581239700317,0.03339298814535141,0.3746649920940399,0.5369436740875244,1.4094624519348145,0.4582144618034363,0.035861559212207794,0.3902994990348816,1.4376342296600342,0.27428507804870605,0.04313529282808304,0.531316876411438,1.4490641355514526,0.4873141646385193,0.03951645642518997,0.38907942175865173,1.4831348657608032,0.29227983951568604,0.026177670806646347,0.5346039533615112,1.5375155210494995,0.3093078136444092,0.02402455545961857,0.4026438593864441,1.5561271905899048,0.0598415732383728,0.019473468884825706
5,0.44329899549484253,-0.09573352336883545,-0.29427337646484375,0.9997250437736511,0.45998716354370117,-0.10188518464565277,-0.2657617926597595,0.9994750022888184,0.47081246972084045,-0.0982532948255539,-0.2659396231174469,0.9995184540748596,0.4808725416660309,-0.09308648854494095,-0.2659793496131897,0.9995357394218445,0.42743998765945435,-0.10494498163461685,-0.2738927900791168,0.9995789527893066,0.41664233803749084,-0.10279233008623123,-0.2739599943161011,0.9996153712272644,0.4069313406944275,-0.10091663897037506,-0.27429717779159546,0.999627947807312,0.490666002035141,-0.0654146745800972,-0.11391471326351166,0.9992088079452515,0.384898841381073,-0.07586925476789474,-0.14843930304050446,0.9996373653411865,0.45944148302078247,-0.0753604918718338,-0.2373400181531906,0.9997686743736267,0.425709068775177,-0.07732127606868744,-0.24670474231243134,0.9997956156730652,0.5960862040519714,0.13424304127693176,-0.04842304810881615,0.9996399283409119,0.30875712633132935,0.1345560997724533,-0.14417549967765808,0.9998512268066406,0.6384127140045166,0.44162699580192566,0.059947650879621506,0.9817025661468506,0.27784329652786255,0.4401840567588806,-0.11179552972316742,0.9954205751419067,0.6410014033317566,0.6708723306655884,-0.035423971712589264,0.9679551124572754,0.25766196846961975,0.6861206293106079,-0.24269315600395203,0.9854422211647034,0.6471039652824402,0.7623545527458191,-0.09010937064886093,0.944365918636322,0.2369120866060257,0.7677633762359619,-0.3024265170097351,0.9720072150230408,0.6207461953163147,0.7590662837028503,-0.14776571094989777,0.9484321475028992,0.26373183727264404,0.7661054134368896,-0.37494611740112305,0.9753757119178772,0.6112716197967529,0.7369160056114197,-0.06091073155403137,0.9503306746482849,0.2746566832065582,0.7451704740524292,-0.27677229046821594,0.9754676818847656,0.5690243244171143,0.6997851133346558,0.018736988306045532,0.997124433517456,0.37565961480140686,0.707231879234314,-0.018013888970017433,0.9983399510383606,0.5440577268600464,1.0631356239318848,0.11136679351329803,0.39172086119651794,0.3795493543148041,1.0025289058685303,0.05388037487864494,0.38375362753868103,0.535510241985321,1.406995415687561,0.47011858224868774,0.037161935120821,0.3885512053966522,1.4319133758544922,0.32318422198295593,0.04486190527677536,0.5298439264297485,1.4460291862487793,0.49930810928344727,0.0414278469979763,0.38694557547569275,1.4765468835830688,0.34479865431785583,0.027497850358486176,0.5334050059318542,1.5338295698165894,0.31638920307159424,0.024568498134613037,0.4003223776817322,1.5500370264053345,0.10704421997070312,0.020215023308992386
6,0.44311991333961487,-0.09697792679071426,-0.31406068801879883,0.9997389316558838,0.4598318934440613,-0.10407888144254684,-0.28658023476600647,0.9995011687278748,0.47079938650131226,-0.10046101361513138,-0.2867245078086853,0.9995419979095459,0.4808523654937744,-0.09529784321784973,-0.28678077459335327,0.9995571374893188,0.42603158950805664,-0.10620394349098206,-0.29575297236442566,0.9995998740196228,0.41481178998947144,-0.10376869142055511,-0.2958003878593445,0.9996343851089478,0.4049997329711914,-0.10161138325929642,-0.29615679383277893,0.9996452331542969,0.4906715452671051,-0.06740568578243256,-0.12980756163597107,0.999248743057251,0.3828572928905487,-0.07674066722393036,-0.16816537082195282,0.9996581673622131,0.4595220685005188,-0.07510440796613693,-0.25433290004730225,0.9997818470001221,0.4255305826663971,-0.07685860991477966,-0.26504623889923096,0.9998073577880859,0.5960232615470886,0.1342775523662567,-0.052241016179323196,0.9996539950370789,0.30840814113616943,0.1336182802915573,-0.15788742899894714,0.9998565316200256,0.637099027633667,0.4409730136394501,0.062401413917541504,0.9816336631774902,0.2779107093811035,0.4423970878124237,-0.10996691882610321,0.9955686330795288,0.6406266689300537,0.6704335808753967,-0.043519165366888046,0.969103991985321,0.25758135318756104,0.6864649057388306,-0.22745445370674133,0.986158549785614,0.6472455263137817,0.7618200778961182,-0.09986279159784317,0.9461435079574585,0.23689556121826172,0.7679086327552795,-0.286408931016922,0.973162829875946,0.6209077835083008,0.7585570812225342,-0.15500229597091675,0.9501654505729675,0.2636365592479706,0.7661730647087097,-0.3605397343635559,0.9764065146446228,0.6112896800041199,0.7361220121383667,-0.06794678419828415,0.95209801197052,0.2745734453201294,0.7453850507736206,-0.2617282569408417,0.9764909148216248,0.5686647891998291,0.6989112496376038,0.02043248899281025,0.9972203969955444,0.3751668334007263,0.7070072293281555,-0.01967949979007244,0.9983953833580017,0.5560013055801392,1.0262688398361206,0.1084161177277565,0.3938944637775421,0.37865307927131653,1.005924105644226,0.06536196172237396,0.38123178482055664,0.5347843766212463,1.4106966257095337,0.4756239354610443,0.03728638216853142,0.38644883036613464,1.4370414018630981,0.36431652307510376,0.04528554528951645,0.52956622838974,1.4502110481262207,0.5059866309165955,0.041977398097515106,0.38507431745529175,1.4820573329925537,0.38847795128822327,0.02756609581410885,0.5324487686157227,1.5372852087020874,0.31614062190055847,0.024659276008605957,0.40020227432250977,1.5551670789718628,0.14089107513427734,0.020455682650208473
7,0.4387166500091553,-0.09764544665813446,-0.31738144159317017,0.9997460842132568,0.45503783226013184,-0.1044982299208641,-0.29037654399871826,0.9995111227035522,0.4662235379219055,-0.10136400163173676,-0.29051655530929565,0.9995514750480652,0.47649678587913513,-0.09686433523893356,-0.2905624508857727,0.9995639324188232,0.4201798439025879,-0.10642679035663605,-0.2973345220088959,0.9996092915534973,0.4092563986778259,-0.10392333567142487,-0.2973734140396118,0.9996442198753357,0.3995986580848694,-0.10176733881235123,-0.297733336687088,0.9996536374092102,0.48759546875953674,-0.06764256209135056,-0.13407179713249207,0.999262809753418,0.37845250964164734,-0.07708325982093811,-0.16517257690429688,0.9996695518493652,0.4569334387779236,-0.07532665878534317,-0.2581031620502472,0.9997859597206116,0.42187628149986267,-0.07686308771371841,-0.26623067259788513,0.9998116493225098,0.5955275297164917,0.13422617316246033,-0.053934551775455475,0.9996532201766968,0.3081865906715393,0.1325371265411377,-0.1523638665676117,0.9998595118522644,0.6362038850784302,0.4404667019844055,0.06394942104816437,0.9812167882919312,0.2778860926628113,0.4421517252922058,-0.10505250841379166,0.9956358671188354,0.6402546167373657,0.669694185256958,-0.04185391589999199,0.9693737626075745,0.25751885771751404,0.6864973306655884,-0.2157873809337616,0.9866220951080322,0.6474652290344238,0.7608829140663147,-0.09746026247739792,0.9466767907142639,0.2369285523891449,0.7679294943809509,-0.2706970274448395,0.9738770723342896,0.6210368871688843,0.7578680515289307,-0.15426981449127197,0.9507791996002197,0.26363322138786316,0.7661851644515991,-0.3503009080886841,0.9770486950874329,0.6112861037254333,0.7353500723838806,-0.06728903204202652,0.9528722763061523,0.2745565176010132,0.7453958988189697,-0.25089019536972046,0.9771575927734375,0.5681546330451965,0.6961973309516907,0.02031736448407173,0.9972338080406189,0.3746384084224701,0.7053127884864807,-0.019566314294934273,0.9984238743782043,0.557101845741272,1.01611328125,0.10819165408611298,0.39555662870407104,0.3785744607448578,1.0088942050933838,0.06437109410762787,0.3826788067817688,0.5320730209350586,1.4130796194076538,0.4738275408744812,0.037198666483163834,0.38540396094322205,1.440008282661438,0.3579656779766083,0.04543863981962204,0.5278352499008179,1.4528816938400269,0.5026569366455078,0.042337749153375626,0.3839830756187439,1.484946846961975,0.3807676434516907,0.027803080156445503,0.5278027057647705,1.539571762084961,0.30816787481307983,0.024354632943868637,0.3992666006088257,1.5582194328308105,0.1306181102991104,0.020474789664149284
8,0.434393972158432,-0.10241364687681198,-0.31813934445381165,0.9997624754905701,0.4516775608062744,-0.11049120873212814,-0.29181572794914246,0.9995412826538086,0.4633628726005554,-0.10764180123806,-0.29194876551628113,0.9995789527893066,0.4738227427005768,-0.10382536798715591,-0.291988343000412,0.999589741230011,0.4155973494052887,-0.11173190176486969,-0.29733002185821533,0.9996340870857239,0.4049912393093109,-0.10871294885873795,-0.29736727476119995,0.9996669888496399,0.3951554596424103,-0.10591865330934525,-0.29771387577056885,0.9996755123138428,0.48599904775619507,-0.07195144146680832,-0.13895930349826813,0.9993085265159607,0.3753470182418823,-0.0807880088686943,-0.16342855989933014,0.9996923208236694,0.454831063747406,-0.07921384274959564,-0.2598886787891388,0.9997996091842651,0.41833624243736267,-0.07947348058223724,-0.2661873400211334,0.9998236894607544,0.5953599810600281,0.13412752747535706,-0.05489689111709595,0.9996639490127563,0.30771180987358093,0.13115419447422028,-0.15001215040683746,0.999865710735321,0.6361772418022156,0.44027531147003174,0.07166696339845657,0.9813774824142456,0.2778257429599762,0.44206947088241577,-0.10392507165670395,0.9958081841468811,0.6408165693283081,0.6696469783782959,-0.027064744383096695,0.970122754573822,0.2573721706867218,0.6863584518432617,-0.2079995572566986,0.987299382686615,0.6488209962844849,0.760770857334137,-0.08100230246782303,0.9478967785835266,0.23698599636554718,0.7679538726806641,-0.2635432183742523,0.9750047922134399,0.6226454973220825,0.7576925158500671,-0.14018136262893677,0.9520009756088257,0.26366615295410156,0.7661158442497253,-0.34526148438453674,0.9780455231666565,0.6129103302955627,0.7351199388504028,-0.053206782788038254,0.9541898965835571,0.2745882272720337,0.7453457713127136,-0.24339433014392853,0.9781367778778076,0.5681325793266296,0.6951557397842407,0.020230146124958992,0.9973700046539307,0.37435901165008545,0.7048055529594421,-0.019483517855405807,0.9985032677650452,0.558178722858429,1.014414668083191,0.07988320291042328,0.40909478068351746,0.3784080743789673,1.013789176940918,0.06522313505411148,0.3960208296775818,0.5334072113037109,1.4157636165618896,0.4515771269798279,0.03828040510416031,0.38520169258117676,1.4410337209701538,0.3673492968082428,0.0470685139298439,0.5293201208114624,1.4567105770111084,0.48035869002342224,0.043831419199705124,0.3842164874076843,1.4852372407913208,0.39148038625717163,0.028598500415682793,0.5301321148872375,1.542206048965454,0.2764400243759155,0.024723894894123077,0.3995318114757538,1.5628734827041626,0.139668807387352,0.02108030952513218
9,0.4343577027320862,-0.10152975469827652,-0.30419009923934937,0.9997678399085999,0.4517022669315338,-0.10884512960910797,-0.27805259823799133,0.9995497465133667,0.4634481966495514,-0.10482153296470642,-0.2782254219055176,0.9995855689048767,0.4738919138908386,-0.10055263340473175,-0.2783227264881134,0.9995960593223572,0.41568273305892944,-0.11012373864650726,-0.28320157527923584,0.9996411204338074,0.4050387442111969,-0.10741093009710312,-0.2832394242286682,0.9996742606163025,0.3952105939388275,-0.10493360459804535,-0.28357994556427,0.9996830821037292,0.48607325553894043,-0.06994905322790146,-0.131326362490654,0.9993161559104919,0.3753703236579895,-0.08069512248039246,-0.1556634157896042,0.9997015595436096,0.4548482298851013,-0.0787440687417984,-0.248692125082016,0.9998031854629517,0.4180563986301422,-0.07880877703428268,-0.2550671398639679,0.9998272061347961,0.5950795412063599,0.1342519372701645,-0.05037003755569458,0.9996640086174011,0.3076781630516052,0.1303010731935501,-0.14848104119300842,0.9998681545257568,0.6362149715423584,0.44111281633377075,0.0718330591917038,0.9812193512916565,0.27780207991600037,0.4414895474910736,-0.10031135380268097,0.995926022529602,0.6411809921264648,0.6711558103561401,-0.019815023988485336,0.9697615504264832,0.2571181654930115,0.6862009763717651,-0.21025964617729187,0.9877840280532837,0.6492735147476196,0.7612804770469666,-0.07520415633916855,0.9472674131393433,0.2370198518037796,0.7679786682128906,-0.2688690423965454,0.9759042263031006,0.6231656074523926,0.7581020593643188,-0.13150134682655334,0.9514913558959961,0.26369839906692505,0.7660198211669922,-0.34779092669487,0.9788433909416199,0.6135350465774536,0.7359617352485657,-0.04475010186433792,0.9537968039512634,0.27461376786231995,0.7452545762062073,-0.24539785087108612,0.978919267654419,0.5678206086158752,0.6941059827804565,0.020189529284834862,0.9974564909934998,0.3738597333431244,0.7040887475013733,-0.019460294395685196,0.9985555410385132,0.5577948689460754,1.0134193897247314,0.08736325055360794,0.4221667945384979,0.37745481729507446,1.0160504579544067,0.058358706533908844,0.4081156253814697,0.5335085391998291,1.4167256355285645,0.4517800807952881,0.040142692625522614,0.38466876745224,1.4427272081375122,0.3273041844367981,0.04945212975144386,0.5293205976486206,1.4574960470199585,0.48066097497940063,0.04543647915124893,0.38397079706192017,1.4873945713043213,0.34752243757247925,0.029654880985617638,0.5309289693832397,1.54328453540802,0.2838720679283142,0.025520190596580505,0.3990812599658966,1.5635682344436646,0.10928412526845932,0.02204754762351513
